2016,1,3,7,1,2,6,4.08,869,15.0,0.8,0.0,0.0,15.8,2
2016,1,3,7,1,3,3,0.02,1,-2.5,-0.8,0.0,0.0,-3.3,3
2016,1,3,7,1,2,1,9.3,1335,28.0,0.8,0.0,5.75,34.55,1
2016,1,3,7,1,4,2,20.5,1843,52.0,0.8,5.54,14.55,72.89,1
2016,1,3,7,1,2,1,17.74,1435,47.5,0.8,0.0,9.66,57.96,1
2016,1,3,7,1,2,6,7.09,724,20.5,0.8,0.0,0.0,21.3,2
2016,1,3,7,1,3,4,9.44,899,26.5,0.8,5.54,4.93,37.77,1
2016,1,3,7,1,2,6,14.2,1369,39.5,0.8,0.0,8.05,48.35,1
2016,1,3,7,1,4,3,10.11,1535,31.0,0.8,0.0,7.95,39.75,1
2016,1,3,7,1,2,4,17.97,2128,52.0,0.8,0.0,15.84,68.64,1
2016,1,3,7,1,4,2,14.75,998,52.0,0.8,5.54,11.67,70.01,1
2016,1,3,7,1,2,4,19.8,1389,52.0,0.8,5.54,6.66,65.0,1
2016,1,3,7,1,3,1,13.38,2400,45.0,0.8,0.0,0.0,45.8,2
2016,1,3,7,1,2,1,18.5,1489,50.0,0.8,0.0,0.0,50.8,2
2016,1,3,7,1,2,4,18.21,1690,52.0,0.8,5.54,5.0,63.34,1
2016,1,3,7,1,4,2,17.11,1473,52.0,0.8,5.54,11.67,70.01,1
2016,1,3,7,1,4,2,16.81,1488,52.0,0.8,5.54,10.0,68.34,1
2016,1,3,7,1,4,2,17.6,1489,52.0,0.8,5.54,11.65,69.99,1
2016,1,3,7,1,2,4,16.83,1437,52.0,0.8,5.54,11.67,70.01,1
2016,1,3,7,1,2,4,21.8,2099,52.0,0.8,5.54,11.65,69.99,1
2016,1,3,7,1,2,1,12.05,1826,35.5,0.8,0.0,9.08,45.38,1
2016,1,3,7,1,2,4,18.7,1672,52.0,0.8,5.54,11.65,69.99,1
2016,1,3,7,1,2,4,18.76,1678,52.0,0.8,0.0,0.0,52.8,2
2016,1,3,7,1,4,2,16.8,1641,52.0,0.8,0.0,0.0,52.8,2
